,data_hora,natureza_acidente,bairro,endereco,numero,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,velocidade_max_via,mao_direcao,latitude,longitude
9819,2019-11-04 09:58:00,SEM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,1200,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Não informado,Não informado,Não informado,Dupla,-8.04610165,-34.87512304299725
9820,2019-11-04 10:03:00,SEM VÍTIMA,PONTO DE PARADA,RUA COUTO MAGALHAES,129,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,40 km/h,Dupla,-8.030215400000001,-34.8931239
9821,2019-11-04 10:17:00,SEM VÍTIMA,SANTO AMARO,RUA DO HOSPICIO,687,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-7.5636038,-34.9898518
9822,2019-11-04 11:04:00,SEM VÍTIMA,BOA VISTA,AV CONDE DA BOA VISTA,428,ABALROAMENTO LONGITUDINAL,0,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não informado,Dupla,-8.059750300000001,-34.88487951039514
9823,2019-11-04 11:37:00,COM VÍTIMA,AREIAS,AV RECIFE,,COLISÃO TRASEIRA,1,1,0,0,0,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1160254,-34.923929
9824,2019-11-04 11:57:00,SEM VÍTIMA,BOA VISTA,RUA HENRIQUE DIAS,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0588832,-34.897815
9825,2019-11-04 12:21:00,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,558,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.080158500000001,-34.9117354
9826,2019-11-04 12:47:00,SEM VÍTIMA,SÃO JOSÉ,AV SUL,1030,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.073081599999998,-34.883242700000004
9827,2019-11-04 13:59:00,SEM VÍTIMA,ESPINHEIRO,RUA DO ESPINHEIRO,119,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.04681295,-34.89617457915308
9828,2019-11-04 14:08:00,SEM VÍTIMA,ESPINHEIRO,RUA DR VICENTE MEIRA,82,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,-8.043955,-34.894815
9829,2019-11-04 14:21:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,6997,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.1428198,-34.9176707
9830,2019-11-04 14:29:00,SEM VÍTIMA,VÁRZEA,RUA TORRES HOMEM,853,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.0336644,-34.9529354
9831,2019-11-04 14:31:00,SEM VÍTIMA,SAN MARTIN,RUA JOSE VELOSO,31,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Ilegível,Seca,Não informado,30 km/h,Dupla,-8.066228500000001,-34.9262107
9832,2019-11-04 14:34:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,7955A,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.1428198,-34.9176707
9833,2019-11-04 14:39:00,SEM VÍTIMA,ESPINHEIRO,AV BEIRA RIO,879,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0510181,-34.9051442
9834,2019-11-04 15:09:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
9835,2019-11-04 15:23:00,SEM VÍTIMA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0615339,-34.8974443
9836,2019-11-04 15:37:00,SEM VÍTIMA,BOA VISTA,RUA PAISSANDU,8,CHOQUE OBJETO FIXO,0,0,0,0,0,0,1,0,0,0,0,Não informado,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0593916,-34.894114
9837,2019-11-04 15:37:00,SEM VÍTIMA,JAQUEIRA,RUA HOEL SETTE,130,ABALROAMENTO LONGITUDINAL,1,2,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,30 km/h,Única,-8.035838499999999,-34.90327620000001
9838,2019-11-04 15:44:00,SEM VÍTIMA,ENCRUZILHADA,AV BEBERIBE,66,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.036723700000001,-34.890938399999996
9839,2019-11-04 16:31:00,COM VÍTIMA,CASA AMARELA,AV NORTE,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027844,-34.903102000000004
9840,2019-11-04 16:49:00,COM VÍTIMA,MADALENA,AV BEIRA RIO,650,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0507552,-34.905159999999995
9841,2019-11-04 17:05:00,SEM VÍTIMA,PINA,AV BOA VIAGEM,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Não informado,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0906381,-34.8817684
9842,2019-11-04 17:38:00,VÍTIMA FATAL,PASSARINHO,RUA VARZEA DO GILO,322,ATROPELAMENTO,0,0,0,0,1,0,1,0,0,0,1,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não informado,Não informado,-7.9859444,-34.91978579999999
9843,2019-11-04 17:25:00,SEM VÍTIMA,CASA AMARELA,AV NORTE,6399,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Única,-8.027844,-34.903102000000004
9844,2019-11-04 18:12:00,SEM VÍTIMA,PINA,RUA AMADOR BUENO,213,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0873924,-34.896265899999996
9845,2019-11-04 18:22:00,SEM VÍTIMA,BOA VIAGEM,RUA JOSE ADERVAL CHAVES,264,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1080553,-34.8918398
9846,2019-11-04 18:38:00,SEM VÍTIMA,ROSARINHO,AV NORTE,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027844,-34.903102000000004
9847,2019-11-04 18:42:00,SEM VÍTIMA,BOMBA DO HEMETÉRIO,RUA TAMBOARA,72,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.0177145,-34.9056869
9848,2019-11-04 21:14:00,SEM VÍTIMA,IMBIRIBEIRA,RUA JOSE DA SILVA LUCENA,18,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1127728,-34.911232899999995
9849,,COM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,981,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.074681,-34.8902208
9850,2019-11-04 22:27:00,SEM VÍTIMA,IBURA,AV DOIS RIOS,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1124016,-34.938230700000005
9851,2019-11-04 22:35:00,SEM VÍTIMA,BOA VIAGEM,AV MARECHAL JUAREZ TAVORA,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal iluminada,Não informado,Dupla,-8.139106,-34.9086925
9852,2019-11-04 22:36:00,SEM VÍTIMA,MACAXEIRA,AV NORTE,7742,COLISÃO FRONTAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.027844,-34.903102000000004
9853,2019-11-05 07:27:00,SEM VÍTIMA,TAMARINEIRA,EST DO ARRAIAL,2668,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.026711800000001,-34.916900299999995
9854,2019-11-05 08:10:00,SEM VÍTIMA,CORDEIRO,AV CAXANGA,2117,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0311337,-34.955853600000005
9855,2019-11-05 08:19:00,SEM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,4862,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não informado,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1072276,-34.88786279999999
9856,2019-11-05 08:52:00,SEM VÍTIMA,IPSEP,RUA RIO AMAZONAS,125,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Mal conservada,30 km/h,Dupla,-8.11324,-34.918014500000005
9857,2019-11-05 09:08:00,SEM VÍTIMA,DERBY,PRC DO DERBY,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0615339,-34.8974443
9858,2019-11-05 09:18:00,SEM VÍTIMA,AREIAS,AV RECIFE,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1160254,-34.923929
9859,2019-11-05 09:23:00,SEM VÍTIMA,AFOGADOS,AV SUL,,COLISÃO,1,0,0,0,0,0,1,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.081145,-34.905034
9860,2019-11-05 09:41:00,SEM VÍTIMA,IMBIRIBEIRA,AV ENGENHEIRO ALVES DE SOUZA,,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0972033,-34.915898600000006
9861,2019-11-05 10:07:00,SEM VÍTIMA,ILHA DO RETIRO,AV BEIRA RIO,360,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0651245,-34.901598372739144
9862,2019-11-05 10:46:00,COM VÍTIMA,ZUMBI,AV CAXANGA,1049,ABALROAMENTO LONGITUDINAL,1,0,1,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.052497599999999,-34.9178059
9863,2019-11-05 10:55:00,SEM VÍTIMA,CORDEIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.062370399999999,-34.9319576
9864,2019-11-05 11:45:00,SEM VÍTIMA,CORDEIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,1325,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0617202,-34.9304282
9865,2019-11-05 11:49:00,SEM VÍTIMA,PARNAMIRIM,AV PARNAMIRIM,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0352636,-34.907571600000004
9866,2019-11-05 12:55:00,SEM VÍTIMA,IMBIRIBEIRA,AV RECIFE,,COLISÃO,1,0,0,0,0,0,1,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.1160254,-34.923929
9867,2019-11-05 13:23:00,COM VÍTIMA,PINA,AV ANTONIO DE GOES,275,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0883932,-34.8841855
9868,2019-11-05 13:50:00,SEM VÍTIMA,SÃO JOSÉ,Não informado,536B,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0584933,-34.8848193
9869,2019-11-05 14:46:00,SEM VÍTIMA,ARRUDA,EST VELHA DE AGUA FRIA,637,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0282609,-34.8950543
9870,2019-11-05 14:48:00,SEM VÍTIMA,MADALENA,AV BEIRA RIO,165,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0667355,-34.8967797
9871,2019-11-05 15:04:00,SEM VÍTIMA,TORREÃO,AV NORTE,,CHOQUE OBJETO FIXO,0,0,0,0,0,0,1,0,0,0,0,Viaduto,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027844,-34.903102000000004
9872,2019-11-05 15:04:00,SEM VÍTIMA,ILHA DO LEITE,AV FREI MATIAS TEVES,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Única,-8.06300905,-34.89691897092545
9873,2019-11-05 15:06:00,COM VÍTIMA,BARRO,AV DR JOSE RUFINO,1807,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Não informado,Seca,Perfeito estado,60 km/h,Dupla,-8.063073900000001,-34.87422539999999
9874,2019-11-05 15:28:00,SEM VÍTIMA,CASA FORTE,RUA MARECHAL RONDON,65,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não informado,Dupla,-8.031649,-34.9233414
9875,2019-11-05 15:33:00,SEM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0223756,-34.93124279999999
9876,2019-11-05 15:48:00,SEM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,335,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.031228500000001,-34.9242366
9877,2019-11-05 15:54:00,SEM VÍTIMA,BOMBA DO HEMETÉRIO,EST VELHA DE AGUA FRIA,1253,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027459599999998,-34.8891438
9878,2019-11-05 16:09:00,SEM VÍTIMA,ESTÂNCIA,RUA MORAIS E SILVA,548,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0810714,-34.931453000000005
9879,2019-11-05 16:21:00,SEM VÍTIMA,MACAXEIRA,AV NORTE,,ABALROAMENTO LONGITUDINAL,0,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.027844,-34.903102000000004
9880,2019-11-05 16:31:00,SEM VÍTIMA,CASA AMARELA,RUA CONS NABUCO,150,CHOQUE VEÍCULO PARADO,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027844,-34.903102000000004
9881,2019-11-05 16:33:00,SEM VÍTIMA,IBURA,AV DOZE DE JUNHO,580,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.1103858,-34.954299799999994
9882,2019-11-05 16:38:00,SEM VÍTIMA,MADALENA,RUA JOSE OSORIO,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,50 km/h,Única,-8.0541365,-34.9140649
9883,2019-11-05 16:46:00,SEM VÍTIMA,SAN MARTIN,RUA APULCRO DE ASSUNCAO,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.073292599999998,-34.9299584
9884,2019-11-05 16:54:00,COM VÍTIMA,BONGI,RUA CARLOS GOMES,932,ABALROAMENTO TRANSVERSAL,0,2,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não informado,Única,-8.063794,-34.9137606
9885,2019-11-05 17:35:00,SEM VÍTIMA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027459599999998,-34.8891438
9886,2019-11-05 18:05:00,COM VÍTIMA,BOA VIAGEM,AV VINTE DE JANEIRO,651,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Dupla,-8.140475200000001,-34.9146675
9887,2019-11-05 18:17:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2471,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1139724,-34.912575399999994
9888,2019-11-05 18:27:00,COM VÍTIMA,PINA,PTE GOVERNADOR PAULO GUERRA,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.1155752,-34.895469899999995
9889,2019-11-05 18:34:00,SEM VÍTIMA,PINA,RUA MANOEL DE BRITO,,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal iluminada,Não informado,Única,-8.0881016,-34.889494899999995
9890,2019-11-05 18:55:00,SEM VÍTIMA,AFOGADOS,RUA MANOEL RODRIGUES DO PASSO,,CHOQUE OBJETO FIXO,0,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não informado,Dupla,-8.0818754,-34.919065
9891,2019-11-05 21:01:00,SEM VÍTIMA,MADALENA,AV ENGENHEIRO ABDIAS DE CARVALHO,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.062370399999999,-34.9319576
9892,2019-11-06 06:44:00,SEM VÍTIMA,CASA AMARELA,AV NORTE,6674,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Incompleta,Seca,Mal conservada,60 km/h,Dupla,-8.027844,-34.903102000000004
9893,2019-11-06 06:47:00,SEM VÍTIMA,VÁRZEA,RUA GASTAO VIDIGAL,1,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.029985799999999,-34.9579715
9894,2019-11-06 07:50:00,SEM VÍTIMA,JARDIM SÃO PAULO,AV RECIFE,5630,COLISÃO TRASEIRA,3,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.079796550000001,-34.933538571931805
9895,2019-11-06 07:52:00,COM VÍTIMA,MADALENA,AV CAXANGA,,ABALROAMENTO LONGITUDINAL,0,2,0,0,0,0,0,0,0,3,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0311907,-34.956089
9896,2019-11-06 07:58:00,SEM VÍTIMA,ILHA DO RETIRO,AV BEIRA RIO,186,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0667355,-34.8967797
9897,2019-11-06 08:21:00,SEM VÍTIMA,PINA,AV ANTONIO DE GOES,,COLISÃO FRONTAL,4,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0868807,-34.885340899999996
9898,2019-11-06 08:55:00,SEM VÍTIMA,GRAÇAS,AV GOVERNADOR AGAMENON MAGALHAES,1114,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0603778,-34.8980782
9899,2019-11-06 09:25:00,SEM VÍTIMA,AFOGADOS,AV SUL,82,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,2,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.079500099999999,-34.903001
9900,2019-11-06 09:48:00,SEM VÍTIMA,ENCRUZILHADA,AV JOAO DE BARROS,1883,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não informado,Única,-8.0381512,-34.8919742
9901,2019-11-06 10:25:00,SEM VÍTIMA,BOA VISTA,RUA VELHA,403,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não informado,Única,-8.06252415,-34.887869997281015
9902,2019-11-06 10:40:00,SEM VÍTIMA,IBURA,RUA NOVA CANAA,,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,30 km/h,Dupla,-8.1296698,-34.9383595
9903,2019-11-06 11:21:00,SEM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,4298,CHOQUE VEÍCULO PARADO,4,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1269718,-34.8978561
9904,2019-11-06 11:53:00,COM VÍTIMA,NOVA DESCOBERTA,AV VEREADOR OTACILIO AZEVEDO,2344,ATROPELAMENTO,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.004982799999999,-34.9158141
9905,2019-11-06 12:58:00,COM VÍTIMA,TAMARINEIRA,AV NORTE,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027844,-34.903102000000004
9906,2019-11-06 13:17:00,SEM VÍTIMA,MADALENA,RUA VINTE E UM DE ABRIL,16,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.0764818,-34.913056700000006
9907,2019-11-06 13:35:00,SEM VÍTIMA,SANTO AMARO,RUA ARARIPINA,419,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Incompleta,Seca,Perfeito estado,30 km/h,Dupla,-8.05178625,-34.87644972572071
9908,2019-11-06 14:05:00,COM VÍTIMA,HIPÓDROMO,RUA PRUDENTE DE MORAES,124,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Dupla,-8.0319502,-34.8849985
9909,2019-11-06 14:29:00,SEM VÍTIMA,AREIAS,AV RECIFE,16,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0846575,-34.9321359
9910,2019-11-06 14:56:00,COM VÍTIMA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,ABALROAMENTO LONGITUDINAL,2,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
9911,2019-11-06 15:41:00,SEM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,1200,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.04610165,-34.87512304299725
